UNH,222eac47-9a62-4c0b-96ae-2ce42f6c97a4,119.61,20,2023-12-18,08:43:37,sell
UNH,22765280-12f3-48e5-b411-47823dfc9968,199.88,97,2023-12-18,09:03:42,buy
UNH,275583f0-2179-4469-9deb-f5232fd198cf,191.43,40,2023-12-18,08:42:58,buy
UNH,28e6590b-a1c7-47fb-92fd-3826a33fa917,194.79,52,2023-12-18,08:58:18,sell
UNH,2acfa8c2-839e-4909-a0c8-89a595836bb9,104.11,69,2023-12-18,08:40:03,sell
UNH,2e74ff3f-54b2-4b05-a2fd-7331bd59b13f,148.94,94,2023-12-18,08:55:46,buy
UNH,35cde3b4-ff38-4620-b273-829c83542092,165.07,95,2023-12-18,08:44:21,sell
UNH,361d0f56-f727-4162-bc9b-726330dec34f,116.65,74,2023-12-18,08:51:49,buy
UNH,3ff9ace0-504d-4eb8-ad2c-7d0267bf7d91,143.76,3,2023-12-18,08:49:35,sell
UNH,47611e4b-b430-4f6d-b380-d5f1cfaea243,103.81,3,2023-12-18,08:41:43,buy
UNH,485a2fec-d034-445c-99da-7d426e9e265e,109.21,35,2023-12-18,08:46:27,sell
UNH,48826691-4d3b-4330-b6f0-5de356efa84f,183.28,32,2023-12-18,09:00:49,sell
UNH,49cfe1d4-cdfb-49e0-8a7c-091e9438547d,145.45,34,2023-12-18,08:57:55,buy
UNH,4dbdd8db-ac52-4af1-bc7b-96a9bfd8838b,161.71,11,2023-12-18,08:45:10,sell
UNH,5586fc06-dbde-47b0-b29b-ac6d928e0b25,166.72,54,2023-12-18,08:43:49,buy
UNH,586a7f44-6cc6-4a76-b682-a1efd5f97e80,119.34,36,2023-12-18,08:55:21,buy
UNH,5bff40c9-58ae-4d87-a881-bd0059ae66ea,140.44,26,2023-12-18,08:55:42,sell
UNH,62bf61a1-4c57-492a-b0ee-450a1a7461ec,136.77,87,2023-12-18,08:55:16,buy
UNH,6462097d-3339-4d1f-b364-bd54e0f5e51a,175.62,96,2023-12-18,08:54:50,buy
UNH,65fb6290-0915-4223-8438-5d1ee89b861c,187,14,2023-12-18,08:53:09,sell
UNH,692ba396-c20f-47fe-93d6-600c2df3ceac,115.14,60,2023-12-18,09:02:10,sell
UNH,6b3ed0cf-5bc0-43c3-812d-66a081496736,172.69,10,2023-12-18,08:43:04,buy
UNH,6e1acc36-cde5-4404-ac73-117845f0af2c,135.29,24,2023-12-18,08:43:45,buy
UNH,6ed32573-18e6-449e-8771-4ba98979f33d,140.12,90,2023-12-18,08:50:17,sell
UNH,702b48f0-b021-4bff-aaef-f34beef92efa,120,53,2023-12-18,08:50:59,sell
UNH,7482c87e-438a-42cc-a90c-eee7885b9515,149.65,80,2023-12-18,08:59:52,sell
UNH,77e31dcf-eb76-4879-a979-77222d36711b,138.3,17,2023-12-18,08:41:31,buy
UNH,77e66570-e3e1-4e9c-9743-e026ad76f633,172.35,53,2023-12-18,09:00:20,buy
UNH,7af3ab14-2333-4dfe-bebe-66f1cf95151a,196.57,47,2023-12-18,08:38:47,sell
UNH,7fee17e1-0300-415f-a46a-af5cfd8d2346,114.45,77,2023-12-18,08:45:14,sell
UNH,809b2e93-dd93-4483-a838-b326ff3db5c8,147.98,43,2023-12-18,09:02:53,buy
UNH,870783e4-eb30-4120-9894-6950427f2b31,144.23,31,2023-12-18,08:43:55,sell
UNH,87873289-2b2f-41f1-84e0-b2203701b5c0,141.46,62,2023-12-18,08:46:52,buy
UNH,89154c74-db3f-45e7-944e-277ea861a7ee,106.36,1,2023-12-18,08:45:19,buy
UNH,8b034ee0-d869-48cc-b998-6239d1271cb6,111.5,58,2023-12-18,08:52:50,buy
UNH,8ba2ff78-1513-474a-82f3-3791079a4d24,161.98,82,2023-12-18,09:00:39,buy
UNH,900fcb94-2f5e-4d66-a3ee-e3a5b20b3a9f,149.88,16,2023-12-18,08:55:40,sell
UNH,91f6994f-cc2b-4e8b-83e4-e36ffca182c1,151.2,27,2023-12-18,08:41:44,buy
UNH,92e99686-fa34-4b89-aaf2-d7cfb78c6333,153.69,81,2023-12-18,09:03:49,sell
UNH,946dd737-f9fe-45ba-a784-3912a4f8ff1e,179.99,67,2023-12-18,09:00:46,buy
UNH,972c50dc-dbe7-45bc-9a66-453cf91a3413,194.22,75,2023-12-18,09:00:01,buy
UNH,9b96009e-d3d6-4c81-9af6-7d277ca38dc9,183.35,50,2023-12-18,08:43:05,buy
UNH,9cb9359d-cdd9-4e3c-a4cc-adce33f03ffc,162.58,91,2023-12-18,08:54:04,buy
UNH,9d8bb33b-871a-4adb-964f-a2f1873234f3,101.15,50,2023-12-18,08:43:57,buy
UNH,9ee9a35c-4f3e-42a3-89bb-2b6d14065e35,110.12,42,2023-12-18,08:40:31,buy
UNH,9f85f0ad-eb7a-48ab-acdd-b36e2bc768a4,175.71,88,2023-12-18,08:56:09,buy
UNH,9fb5e9d5-58f9-401e-9472-c0d2ced33346,157.47,35,2023-12-18,08:39:27,buy
UNH,a134d3e6-70a2-4f65-8bd9-0bcad6259a42,140.48,49,2023-12-18,08:51:34,buy
UNH,a15303fa-e766-45c9-b387-9d0e73490bd4,179.9,36,2023-12-18,08:46:53,sell
UNH,a9119533-ae89-4d50-b51f-5dfd0ade9a52,148.3,77,2023-12-18,08:56:51,buy
UNH,aae0cdb8-724c-482d-b893-dc3ccf0eae35,154.3,10,2023-12-18,08:50:49,buy
UNH,af9bff9e-d16d-4ba2-a3f9-b3e8e316d454,153.19,91,2023-12-18,08:49:08,sell
UNH,afab3d40-18d1-4afd-81fb-67f27083705c,117.28,24,2023-12-18,08:56:15,sell
UNH,b0871a66-6072-4b88-b0fb-409e6645700c,146.79,84,2023-12-18,08:39:28,sell
UNH,b10fc105-3800-41ff-bf7b-435fb147f693,184.02,24,2023-12-18,08:44:30,sell
UNH,b4473b20-08cc-43aa-b4b3-441022a9ecde,119.86,87,2023-12-18,08:59:18,sell
UNH,c365af6e-c1d2-4f6d-a621-5103c546a174,188.56,89,2023-12-18,08:39:43,sell
UNH,c42487fe-8885-4a24-a910-05fa0c8e8254,198.88,25,2023-12-18,08:57:47,buy
UNH,ca9b0b51-f4dc-4de8-94fd-597c4acdda04,120.14,71,2023-12-18,08:50:27,sell
UNH,cdf6f3c8-807c-4d86-a350-8d7a84ddba14,191.13,75,2023-12-18,08:42:24,sell
UNH,ce8678fe-b984-47d7-a70a-42210de91b30,187.49,24,2023-12-18,09:03:58,buy
UNH,d02b816c-0024-4de3-af48-572df6d73059,168.74,90,2023-12-18,08:43:10,sell
UNH,d2765879-f07f-4716-97f0-0057896f03b9,181.59,38,2023-12-18,08:45:46,sell
UNH,d6e0e8ac-b26e-4563-a476-6165c11b54b8,188.11,34,2023-12-18,08:44:28,buy
UNH,d84932d5-4a7f-4289-b726-224ca892ae86,193.07,22,2023-12-18,09:01:09,buy
UNH,dee3a44e-31b4-49cd-b6ec-c03484ea66ad,159.32,1,2023-12-18,09:01:16,buy
UNH,df832821-fe38-4173-be74-8a08d3091655,175.79,41,2023-12-18,08:57:31,buy
UNH,e27826aa-3e69-4206-a811-0f6d891be401,121.82,60,2023-12-18,08:45:25,buy
UNH,e2dae303-e56b-46e8-8df2-68e13603463a,151.15,79,2023-12-18,09:01:17,buy
UNH,ef201767-8aa5-4357-939d-d06c5fbff59b,162.05,97,2023-12-18,09:03:27,buy
UNH,f12d74ce-392d-4230-bd0a-b5ba6e399e2c,151.04,67,2023-12-18,08:52:23,buy
UNH,f93d9314-09b1-4260-9395-9ab40848cddb,171.1,90,2023-12-18,08:44:24,buy
UNH,fc8000a6-8724-4b66-bb9c-551bae4c96d4,112.86,58,2023-12-18,08:58:16,sell
UNH,fe3e454e-2dfa-4b66-91c2-94b2cf82e690,178.51,90,2023-12-18,08:59:49,sell
UNH,fe70b1c5-febb-4962-9cb7-4c8d9f76989b,135.01,90,2023-12-18,08:47:09,sell
UNH,ffea7d61-8acf-47f5-b691-9d68753b4fa0,178.01,4,2023-12-18,08:54:22,sell
PG,07946daa-6e45-4ea6-8078-928f274cb5db,110.04,95,2023-12-18,08:51:15,buy
PG,107ecdd3-ea0f-499b-9df2-e062b60ef9ed,178.7,63,2023-12-18,08:49:15,buy
PG,10b0ead0-e63c-429e-8957-1165e0ec5117,178.82,61,2023-12-18,08:54:47,buy
PG,139fe6c8-33b0-4ae8-a79d-df6dcb629582,124.35,27,2023-12-18,08:57:05,buy
PG,14f27acc-c39b-4f13-b5e5-68d65b3ff495,166.94,25,2023-12-18,08:52:53,sell
PG,194636d9-07d5-4758-b5fb-ae278c928c49,104.44,84,2023-12-18,09:00:08,buy
PG,196761fb-0dd3-4a8e-b651-f5af724cac5f,166.71,59,2023-12-18,08:48:51,buy
PG,1b3086d6-b158-4ac5-8cf6-035869c71d62,163.19,58,2023-12-18,08:55:47,sell
PG,277751cc-46f2-44ba-a905-05ec99c0f397,101.49,92,2023-12-18,09:00:58,buy
PG,29f62c91-a9d5-4b52-accd-fd3a3084339a,178.97,21,2023-12-18,08:52:44,sell
PG,2e3a325a-d04f-4452-8580-9cd332cf7a61,184.01,88,2023-12-18,08:47:12,buy
PG,32b9fafe-d86a-45b0-80ea-f7c11e961ca7,166.54,52,2023-12-18,08:50:26,buy
PG,32be22d5-f7e3-44f0-929b-9531663e72d8,148,23,2023-12-18,09:00:35,buy
PG,350a57e7-4ba0-4348-bafb-285cce6d59f7,174.1,40,2023-12-18,08:43:28,buy
PG,36313b85-f711-481e-b3a3-132b7997fee0,162.27,60,2023-12-18,08:49:44,buy
PG,375d5958-5295-49e6-8f6d-b0738fcadfa2,196.49,96,2023-12-18,08:46:00,sell
PG,4350b393-4834-45cd-a4cc-91db5fc12189,132.93,43,2023-12-18,09:01:02,buy
PG,480a93ef-95e4-4e5e-97a5-c56ebc6ad860,174.94,5,2023-12-18,09:01:20,buy
PG,4cdc777c-2b04-4eaa-bb5a-eadd20ee45fb,102.27,87,2023-12-18,08:54:53,buy
PG,52808e1d-9349-46ce-9e9f-614b835007e1,135.63,95,2023-12-18,09:02:06,buy
PG,56fb4f88-1c78-4d37-bc34-45565684accd,128.23,14,2023-12-18,08:47:45,buy
PG,5711f23a-becb-4e8d-9186-afa22aca7b49,198.31,1,2023-12-18,08:43:21,sell
PG,60bcd9d4-d1d6-4f54-867f-12a3bf4e4f6c,125.6,50,2023-12-18,08:47:37,sell
PG,68744fa0-ee66-4274-9baf-f2fec0c20184,152.64,87,2023-12-18,08:52:11,sell
PG,68d29a88-30f4-49de-b60d-5ffda7703b15,162.19,88,2023-12-18,08:58:17,sell
PG,69c93fde-e7bb-4afb-9d46-18fd103b6447,182.28,72,2023-12-18,08:54:38,buy
PG,6ac030bf-8d5d-408f-84a9-0c42555d4316,104.75,79,2023-12-18,09:03:41,buy
PG,6d17a577-c6ca-428e-901a-cb7e6d9a8e89,127.98,70,2023-12-18,08:46:36,sell
PG,722f6106-de3a-4054-b64b-029b2fd1f458,114.5,64,2023-12-18,08:46:12,buy
PG,72f606d0-18c7-46e6-9cff-e8c03b1d7f5c,113.54,78,2023-12-18,08:52:05,buy
PG,78e7eabb-2669-43d2-b20e-506606e3df02,167.36,92,2023-12-18,08:45:06,sell
PG,79b8f436-67b7-412b-b40d-128cca98426a,126.3,8,2023-12-18,08:53:22,buy
PG,7b3a4566-2590-459a-83bc-43f2d7fe6338,134.92,87,2023-12-18,08:59:38,buy
PG,7bdf37e8-045f-42b0-9588-a55dc6d77b6b,152.11,78,2023-12-18,08:50:38,buy
PG,7f96764a-b42a-4cbc-bb6e-28ce3f122b88,188.96,13,2023-12-18,08:55:30,buy
PG,84e53537-51b7-4002-800c-e0ad73890b23,199.82,93,2023-12-18,08:40:40,sell
PG,86638355-7a81-4f12-8409-07ebad38a0bf,147.24,82,2023-12-18,09:02:54,sell
PG,8b84c99f-5a4b-4e52-acec-13a0d15e3056,173.63,45,2023-12-18,08:43:51,buy
PG,924f0470-8d84-443f-b99e-0127993a1a53,111.89,8,2023-12-18,08:56:40,sell
PG,95f01714-26f2-40d2-9303-6bebbc8988fb,129.02,68,2023-12-18,08:53:48,sell
PG,9b32ca8f-383f-4278-b64f-f95e86ef4dab,148.17,93,2023-12-18,09:02:11,buy
PG,9e6328a3-47f8-42c2-a16f-215d7ceb8e3b,116.94,37,2023-12-18,08:44:33,buy
PG,a207034b-0429-4343-92ab-1a3e409f627d,179.72,22,2023-12-18,08:58:36,buy
PG,a31b3300-aaf0-4d06-a46f-8e4c5bd5a631,125.11,50,2023-12-18,08:45:45,sell
PG,a9de3045-d8a3-4dcb-860f-960f4145ca6e,149.4,35,2023-12-18,08:58:00,sell
PG,aabea175-d186-43eb-af4c-63caa331e918,145.08,23,2023-12-18,08:58:57,sell
PG,aed007aa-9561-450b-9c91-a2fcb08fc15c,138.22,53,2023-12-18,08:47:42,buy
PG,b33c7afe-6e2b-42eb-a13c-09c0c1208a3a,153.38,51,2023-12-18,08:57:44,sell
PG,b6f7ea97-1625-4f25-bc50-264ac6291e15,197.09,3,2023-12-18,08:51:10,buy
PG,bf0f7106-c12d-4b1a-af6f-ca18918e7145,168.26,2,2023-12-18,08:44:02,sell
PG,c7ceca07-3de6-4a4e-a67c-952dd57ebe46,170.84,26,2023-12-18,08:47:35,sell
PG,c99bde3f-f0cd-44c7-b40a-b373bc19fc7c,139.97,8,2023-12-18,08:52:33,sell
PG,cc6ed730-527c-4d10-99db-cf57d6af7533,148.71,13,2023-12-18,08:53:53,buy
PG,ce54416b-429f-4404-ae53-ad608660b55a,159.06,93,2023-12-18,08:47:43,sell
PG,ceec17cb-823d-4aed-9f6f-316941fbc6f8,135.33,30,2023-12-18,08:52:39,sell
PG,d78c6da6-829b-4aef-9662-a6662606df5d,178.94,63,2023-12-18,08:45:59,sell
PG,db87584d-68e2-4ed3-9fe3-dc3aea941a0a,162.66,71,2023-12-18,08:48:26,sell
PG,e08b34c6-d0aa-4e0b-af8f-0a99548a44ac,136.03,79,2023-12-18,08:40:32,buy
PG,e0db6022-c453-4c62-b267-75b61ffb645c,177.41,41,2023-12-18,08:42:00,sell
PG,e53537b7-7930-42d2-9f92-77055bd9cd2e,135.68,86,2023-12-18,08:58:50,sell
PG,e5cd4118-59b3-4544-9072-f33dd3260a0f,169.42,44,2023-12-18,08:55:29,sell
PG,eb2e0d38-a70b-4c31-a437-c4f6135b54b5,162.5,91,2023-12-18,08:40:56,sell
PG,ecafd487-2e2d-40f7-b7c7-d2bfb6d7f634,119.03,44,2023-12-18,08:43:48,sell
PG,ed5bd1ec-0a61-4907-8a4e-667eef128c53,133.95,77,2023-12-18,08:54:12,sell
PG,f833b47a-8d73-49af-b002-03001903ed3e,175.67,99,2023-12-18,08:56:58,sell
PG,fb3d764e-2d1c-4c53-b8e7-ce57eb4e4755,173.35,3,2023-12-18,08:41:33,sell
PG,fb5f73ca-0238-44eb-b99c-afc2fd45290a,156.44,29,2023-12-18,09:00:17,sell
PG,fd0e3bd5-befd-4143-bbd8-93f27897096b,111.15,57,2023-12-18,08:49:07,buy
BRK.A,0075e9d1-2a00-4bf8-975b-8693cb5ba696,110.67,8,2023-12-18,08:45:34,sell
BRK.A,00a35e48-9c8b-4465-bbbf-83452b5e9c8f,106.9,69,2023-12-18,08:59:09,sell
BRK.A,0206da18-9dad-4564-a640-3c38130dc8ed,170.01,78,2023-12-18,08:42:41,sell
BRK.A,06117ce0-0309-441e-ab28-6c870d0b71f4,179.6,99,2023-12-18,08:58:21,buy
BRK.A,0c193c46-9dbd-4db8-8592-10f491e0bb1a,140.04,95,2023-12-18,08:38:48,sell
BRK.A,0c5209ba-fa9c-4ec6-a991-ecd21913a46c,118.8,29,2023-12-18,08:39:50,sell
BRK.A,0edc09da-ae71-4e36-b7d2-52a1a65d15ea,121.32,59,2023-12-18,08:58:54,buy
BRK.A,1b482707-39a3-4c5f-ba90-c46cbe1b7f6c,171.65,1,2023-12-18,08:43:07,buy
BRK.A,25d0605e-1ac7-4f35-95c5-9f92805725ab,146.86,23,2023-12-18,08:59:51,sell
BRK.A,2c3daf3d-c64e-4c1d-a925-7c8624e45a16,194.77,27,2023-12-18,08:40:42,buy
BRK.A,3558aa28-9b9d-438a-979b-9a97430ff1be,168.6,96,2023-12-18,08:48:23,sell
BRK.A,39831328-0f10-4391-b819-441f7a22602b,120.28,56,2023-12-18,08:49:46,sell
BRK.A,3a0c2feb-a379-4c5c-8eba-1cb3957aa17f,108.01,93,2023-12-18,08:48:36,sell
BRK.A,45b3a3fc-e168-4109-a65b-388d693804eb,173.18,72,2023-12-18,08:43:33,buy
BRK.A,4939d58e-48dd-4aba-b7ff-a60a9596484d,101.58,32,2023-12-18,08:45:55,buy
BRK.A,4a45afe2-1927-42a9-bfdc-2f6196f27757,109.77,84,2023-12-18,08:59:14,buy
BRK.A,4cc58b7d-910a-4402-92a8-590e70287be7,108.05,83,2023-12-18,08:57:10,sell
BRK.A,4d8b2cda-69ef-4ac3-8a33-5bceff403b44,152.83,83,2023-12-18,08:53:30,sell
BRK.A,51559a15-eb5a-4e4b-af22-ec384cdb870f,128.13,48,2023-12-18,08:44:47,buy
BRK.A,517138f1-9842-4f2f-ba3a-8358d44a411e,135.32,45,2023-12-18,08:45:12,sell
BRK.A,53a5d1ab-c0c1-4e07-ae64-02fcc0196b16,160.74,1,2023-12-18,08:53:23,buy
BRK.A,54665751-f5aa-4a61-898f-4156eda9865d,121.82,90,2023-12-18,08:54:02,buy
BRK.A,5563eb60-c05b-4626-81e4-d210daf5fb92,197.86,12,2023-12-18,08:55:07,buy
BRK.A,5596a243-d02d-4948-83e8-a2d9e95c47f0,132.59,42,2023-12-18,08:50:55,sell
BRK.A,68783ff9-e479-424e-a3fd-6029c041e1d5,185.02,50,2023-12-18,08:40:51,sell
BRK.A,68d19f15-5572-4f63-8bef-ac278c4813f1,126.86,75,2023-12-18,08:40:22,sell
BRK.A,69438b77-90b0-4439-bbac-74b6bf2f5dc8,148.83,81,2023-12-18,08:43:32,buy
BRK.A,6e2de946-3cc7-4ebf-9d3c-63a472c2e211,107.22,59,2023-12-18,08:45:40,buy
BRK.A,706605d9-04c6-43d9-ac06-c028ebd73420,116.15,70,2023-12-18,08:44:37,buy
BRK.A,73b3c81e-d853-4c86-a268-09b361bf33ff,136.08,3,2023-12-18,08:46:37,buy
BRK.A,769b76bd-5a30-4c09-a355-fb9779e46f26,138.2,18,2023-12-18,09:02:32,buy
BRK.A,78fb84a1-29ae-462a-8d7a-0f35eada6581,100.79,81,2023-12-18,08:49:57,sell
BRK.A,7a90add0-8ce3-4781-a52c-857977f14094,180.84,93,2023-12-18,08:51:16,buy
BRK.A,7e88d5c6-cf02-4203-afdf-4ed4fd9429b5,134.34,71,2023-12-18,08:42:43,sell
BRK.A,81346292-d124-4ca6-be36-eb26c0ad46d9,177.03,78,2023-12-18,08:46:17,buy
BRK.A,81535436-c6c8-4bdf-b2f0-045585007941,190.77,7,2023-12-18,08:52:46,sell
BRK.A,82dbcf71-1e2b-4c14-820e-e852e1943edb,112.8,11,2023-12-18,08:50:22,buy
BRK.A,88d7a142-e202-49f0-9c46-462bd478fe25,162.94,15,2023-12-18,08:47:15,sell
BRK.A,896992e0-0bc0-4032-b61b-c3c6c3add2f1,128.82,76,2023-12-18,08:49:06,buy
BRK.A,8cd4063a-fbf2-47f0-9fa5-bcf92c66ea63,188.82,99,2023-12-18,08:51:18,sell
BRK.A,8ffefee5-14a0-4889-8c4d-909c439fad74,131.68,60,2023-12-18,08:55:59,buy
BRK.A,9c687387-62dc-4d2b-b719-bfa8fec78a80,180.93,52,2023-12-18,08:55:34,buy
BRK.A,a5b56ae2-1719-48ff-b0e5-ca2cc2675351,176.49,67,2023-12-18,08:42:09,sell
BRK.A,a671809f-a51c-4280-b242-b6e07f12c9c6,157.45,38,2023-12-18,08:48:28,buy
BRK.A,a770cabd-e450-47e7-9595-ede42cf39ad7,191.66,89,2023-12-18,08:41:47,sell
BRK.A,a99e5115-1cb2-4eb1-8f52-0ea609c5a47d,158.14,81,2023-12-18,08:41:57,buy
BRK.A,ab544fbc-2420-4fc7-ae9a-eb92d7267206,124.55,78,2023-12-18,08:54:21,buy
BRK.A,b448f1ee-e44b-45e0-be6b-5766ebd9e79f,183.79,68,2023-12-18,08:53:20,buy
BRK.A,b551027c-e91a-4c19-b364-85595def72ad,174.79,55,2023-12-18,08:57:54,sell
BRK.A,b7f36b78-1731-4b50-9727-12b840d4002e,116.5,41,2023-12-18,08:54:15,sell
BRK.A,b8076d76-f746-4ba8-a372-15a461b8f43a,110.75,10,2023-12-18,08:45:44,buy
BRK.A,ba68ef9c-d4b4-4cf4-8bf1-0e8f5694931c,162.66,52,2023-12-18,08:39:30,buy
BRK.A,be7a848c-17ff-4a61-b44d-a1ae6d7f1f71,161.02,45,2023-12-18,08:59:43,sell
BRK.A,be916493-c426-401c-baf9-2a7bd021db5d,167.01,72,2023-12-18,08:56:26,buy
BRK.A,c4e10b01-a0b8-40b1-b5db-25e5b924851b,135.12,17,2023-12-18,08:45:21,buy
BRK.A,c57f4af8-5e42-4a4f-9ac3-11942c8b3c24,197.78,40,2023-12-18,08:49:20,buy
BRK.A,ca63087f-7bbf-4f40-b148-95f3138f7690,103.91,42,2023-12-18,08:43:09,buy
BRK.A,d7676e77-944b-4c84-9321-8ffecce525d2,139.76,33,2023-12-18,08:47:49,buy
BRK.A,d7e447f8-bd6c-4192-9aef-a1be0da4e6dc,188.83,17,2023-12-18,08:51:45,sell
BRK.A,d9bb1474-f24c-4a4b-9db2-6f37b5a8906f,195.36,24,2023-12-18,08:41:09,sell
BRK.A,e1e7f737-7785-458f-b9b7-ccb107d4b2ac,132.73,80,2023-12-18,08:59:32,sell
BRK.A,e2a58d17-50b4-407a-bd80-9036ad3695d7,134.69,96,2023-12-18,08:48:53,buy
BRK.A,e9f8022c-e24f-4979-8125-6ca63ee14faa,195.26,19,2023-12-18,08:56:03,sell
BRK.A,e9fa6e35-acab-432c-9a4b-b4a43ff2d6a8,141.53,50,2023-12-18,08:42:57,buy
BRK.A,ea4a0f1a-921c-4d69-a1f1-3b1dd55a05f4,142.67,97,2023-12-18,08:54:03,buy
BRK.A,ee13e3b6-c0b2-41af-a458-8295d3637307,135.78,28,2023-12-18,08:43:02,sell
BRK.A,eef6e538-8e90-4527-b854-918122bb9c92,191.59,47,2023-12-18,08:48:20,sell
BRK.A,f3b5f25e-d7b1-4d0b-91e2-1b55e8ef4a91,199.77,88,2023-12-18,09:03:06,buy
BRK.A,f5973919-b398-483d-ad0b-b9f00e2f6ee7,128.74,90,2023-12-18,08:41:41,sell
BRK.A,f6f85553-a2b2-44ad-9f37-4bc5259dea3b,180.42,40,2023-12-18,08:58:35,sell
BRK.A,fc41882f-074b-4e11-bfb8-9adfff89d649,156.08,58,2023-12-18,08:41:42,sell
BRK.A,ff54a07d-ba59-47c6-b9f8-f0b39227c75a,112.33,36,2023-12-18,09:01:18,sell
BAC,00f6f294-725c-4452-bdc4-fb0732cbe026,109.03,4,2023-12-18,08:40:41,sell
BAC,06804e39-2041-431a-b12b-0ab13cb74874,191.52,90,2023-12-18,08:56:07,buy
BAC,0a38531f-e358-4416-a5ec-ebff5d38b853,171.36,55,2023-12-18,08:58:14,sell
BAC,0a865d89-18d5-46a6-8a32-e4c0fd50c415,162.06,89,2023-12-18,08:57:58,sell
BAC,0bce07cc-aad5-4960-94ce-a7c085b60616,184.59,87,2023-12-18,08:39:02,sell
BAC,0edc5f06-0085-4e13-8476-85ffc3534094,119.41,19,2023-12-18,08:57:24,buy
BAC,100cebe0-1fc1-4bca-9949-c47df9f8466d,127.07,93,2023-12-18,08:48:15,sell
BAC,15010019-9b5b-4ad0-a3c6-e74b52d2397c,155.84,39,2023-12-18,08:53:39,buy
BAC,18a38884-bb2d-42e1-b846-0621a16b2713,175.38,39,2023-12-18,08:44:29,sell
BAC,1c859ab9-add5-4e03-ae35-ca3809550b23,155.06,53,2023-12-18,08:56:42,buy
BAC,1d33f596-1c1f-414d-9eba-ee0297f220df,122.5,96,2023-12-18,08:45:13,buy
BAC,1e99ae1f-adc0-4b5e-9dd6-186b83ae28f2,112.32,51,2023-12-18,08:42:34,buy
BAC,20bba2a1-b665-4aa0-bb4d-3bbbd29f31b5,101.66,37,2023-12-18,08:46:32,buy
BAC,21448b91-1702-4639-9b1a-73f218202370,119.39,10,2023-12-18,09:02:33,sell
BAC,27c49f61-bcfe-4ecf-91ec-b107c318fa78,157.25,16,2023-12-18,09:01:53,sell
BAC,2f002356-9979-4b6e-9302-c44466cda038,199.83,90,2023-12-18,08:56:00,sell
BAC,32efbbc2-0c7f-4864-9fab-fb57d447312a,182.15,47,2023-12-18,08:51:42,sell
BAC,33fd10db-6abf-4d7b-8788-954362a5c5f9,152.33,72,2023-12-18,08:50:37,sell
BAC,341795ce-a638-443b-819d-e091a841c487,129.91,68,2023-12-18,08:50:13,sell
BAC,382ed4d7-c31f-4de3-b63b-c1473de8492c,122.63,30,2023-12-18,08:51:55,buy
BAC,39ea4eb3-9394-47b6-a5a9-8c953833387e,138.31,86,2023-12-18,09:00:56,buy
BAC,3ab44dda-df44-4ec7-af8a-1ec3d82d3fae,164.81,33,2023-12-18,08:46:45,buy
BAC,3be39d2a-c97e-43cd-981b-1cc1fce5c4c6,114.21,38,2023-12-18,08:52:26,sell
BAC,3c912c3c-e180-488f-9e55-a9fcd9b0442b,177.71,100,2023-12-18,09:01:38,sell
BAC,3dce0701-6092-4ab9-b2c2-e016972b97ad,116.13,13,2023-12-18,08:54:13,sell
BAC,44b44968-48c2-4b1d-a3a3-ff38994f79d0,151.54,25,2023-12-18,08:54:05,sell
